order_id,customer_id,region,product_id,quantity,sales_amount,order_date,discount
2701,335,West,121,1,110.00,2025-02-08,0.00
3226,396,East,122,3,270.75,2025-02-08,0.05
3309,387,North,132,1,250.00,2025-02-08,0.00
3701,324,North,129,4,340.00,2025-02-08,0.00
1647,275,West,126,2,13.60,2025-02-09,0.15
1327,345,West,130,1,45.00,2025-02-10,0.00
2312,233,South,130,1,40.50,2025-02-10,0.10
2597,379,East,108,1,50.00,2025-02-10,0.00
2795,400,West,140,3,285.00,2025-02-10,0.00
3994,332,North,129,1,72.25,2025-02-10,0.15
1219,375,North,131,3,540.00,2025-02-11,0.00
1535,370,West,115,1,9.00,2025-02-11,0.10
1181,289,West,108,3,135.00,2025-02-12,0.10
2192,278,North,107,1,225.00,2025-02-13,0.10
2472,396,South,127,8,86.40,2025-02-13,0.10
2596,298,West,128,1,18.00,2025-02-13,0.10
3084,205,West,108,2,100.00,2025-02-13,0.00
3958,261,West,129,4,306.00,2025-02-13,0.10
3186,291,North,135,1,220.00,2025-02-14,0.00
2756,224,North,130,3,135.00,2025-02-15,0.00
3579,319,North,119,5,157.50,2025-02-15,0.10
2579,297,East,108,1,47.50,2025-02-16,0.05
2946,357,South,121,4,440.00,2025-02-16,0.00
3447,234,South,126,1,6.80,2025-02-16,0.15
2064,291,West,131,3,459.00,2025-02-17,0.15
3818,204,South,121,1,93.50,2025-02-17,0.15
1680,361,East,138,5,81.00,2025-02-18,0.10
1875,226,South,119,1,31.50,2025-02-18,0.10
2186,307,South,111,2,171.00,2025-02-18,0.05
3427,305,North,127,1,10.80,2025-02-18,0.10
1238,332,East,118,3,128.25,2025-02-19,0.05
1292,300,West,132,4,1000.00,2025-02-19,0.00
1699,379,North,108,2,90.00,2025-02-19,0.10
1775,271,West,108,1,47.50,2025-02-19,0.05
1914,278,South,134,2,150.00,2025-02-19,0.00
3910,275,East,137,2,30.00,2025-02-19,0.00
1797,341,North,139,3,1950.00,2025-02-20,0.00
1191,303,South,108,2,95.00,2025-02-21,0.05
1538,393,East,126,5,36.00,2025-02-21,0.10
1264,253,South,117,1,25.00,2025-02-22,0.00
2558,214,East,129,5,382.50,2025-02-22,0.10
3735,217,South,105,2,560.00,2025-02-22,0.20
2421,222,East,140,5,427.50,2025-02-23,0.10
2845,391,South,115,5,45.00,2025-02-23,0.10
2976,370,West,127,5,54.00,2025-02-23,0.10
3112,343,North,114,1,45.00,2025-02-23,0.10
3196,321,East,139,1,650.00,2025-02-23,0.00
3370,271,South,122,1,95.00,2025-02-23,0.00
1235,336,North,129,1,80.75,2025-02-24,0.05
1643,317,East,127,4,45.60,2025-02-24,0.05
1275,221,South,117,5,112.50,2025-02-25,0.10
1499,335,East,131,4,648.00,2025-02-25,0.10
1569,315,East,109,4,120.00,2025-02-25,0.00
2133,390,East,124,1,500.00,2025-02-25,0.00
1282,220,East,115,6,54.00,2025-02-26,0.10
1341,273,East,116,2,240.00,2025-02-26,0.00
1383,364,North,134,2,120.00,2025-02-27,0.20
1628,325,East,115,3,27.00,2025-02-27,0.10
2967,299,West,115,3,30.00,2025-02-27,0.00
3689,338,West,130,2,85.50,2025-02-27,0.05
2615,337,East,120,2,360.00,2025-02-28,0.00
1877,279,South,109,3,72.00,2025-03-01,0.20
1936,400,South,130,1,42.75,2025-03-01,0.05
2449,379,West,119,6,189.00,2025-03-01,0.10
2957,379,South,128,6,96.00,2025-03-01,0.20
3717,247,West,117,4,100.00,2025-03-01,0.00
1674,228,North,121,3,297.00,2025-03-02,0.10
1688,342,East,122,1,90.25,2025-03-02,0.05
2781,311,West,139,3,1852.50,2025-03-02,0.05
2794,302,West,112,1,80.00,2025-03-02,0.00
3538,301,West,114,2,100.00,2025-03-02,0.00
3775,348,North,102,2,1360.00,2025-03-02,0.15
1207,238,South,134,3,225.00,2025-03-03,0.00
1749,357,East,128,4,64.00,2025-03-03,0.20
2300,258,East,103,1,540.00,2025-03-03,0.10
2370,270,North,111,3,270.00,2025-03-03,0.00
2725,265,North,114,1,45.00,2025-03-03,0.10
2897,261,South,109,2,60.00,2025-03-03,0.00
3464,282,South,118,2,81.00,2025-03-03,0.10
3839,206,West,123,4,176.00,2025-03-03,0.20
3902,396,South,119,4,119.00,2025-03-03,0.15
2782,263,North,128,2,32.00,2025-03-04,0.20
1152,353,East,123,3,156.75,2025-03-05,0.05
1308,392,East,122,2,190.00,2025-03-05,0.00
2197,382,North,128,2,40.00,2025-03-05,0.00
3049,251,West,114,2,100.00,2025-03-05,0.00
3402,232,East,136,1,40.00,2025-03-05,0.00
1250,275,West,112,3,216.00,2025-03-06,0.10
1631,374,North,139,1,650.00,2025-03-06,0.00
2500,273,West,103,1,570.00,2025-03-06,0.05
3533,208,North,115,4,38.00,2025-03-06,0.05
3862,385,East,103,1,570.00,2025-03-06,0.05
1804,258,East,110,3,600.00,2025-03-07,0.00
2309,276,South,128,5,90.00,2025-03-07,0.10
2868,291,West,137,1,15.00,2025-03-07,0.00
2894,319,East,128,6,108.00,2025-03-07,0.10
3551,224,North,103,2,1080.00,2025-03-07,0.10
3719,317,East,135,3,627.00,2025-03-07,0.05
1239,266,West,134,1,75.00,2025-03-08,0.00
1870,364,West,138,4,72.00,2025-03-08,0.00
2450,353,West,111,1,81.00,2025-03-08,0.10
3456,213,North,130,1,38.25,2025-03-08,0.15
3618,239,West,120,4,576.00,2025-03-08,0.20
3542,382,South,137,2,25.50,2025-03-09,0.15
3649,382,North,127,2,22.80,2025-03-09,0.05
1185,329,East,127,2,22.80,2025-03-10,0.05
1919,348,South,102,1,760.00,2025-03-10,0.05
3947,318,West,105,2,560.00,2025-03-10,0.20
1463,308,West,118,5,202.50,2025-03-11,0.10
1689,240,South,108,1,45.00,2025-03-11,0.10
2087,389,South,113,2,1400.00,2025-03-11,0.00
2260,269,North,130,5,202.50,2025-03-11,0.10
2488,384,South,114,5,225.00,2025-03-12,0.10
3844,371,East,138,2,30.60,2025-03-12,0.15
2090,333,West,132,2,400.00,2025-03-13,0.20
2362,362,North,130,4,162.00,2025-03-14,0.10
2665,363,South,127,6,64.80,2025-03-14,0.10
1440,229,North,118,3,108.00,2025-03-15,0.20
1964,308,East,114,10,450.00,2025-03-15,0.10
2821,244,East,140,3,270.75,2025-03-15,0.05
3725,355,South,138,3,48.60,2025-03-15,0.10
1589,324,South,133,2,288.00,2025-03-16,0.10
2565,275,North,114,3,150.00,2025-03-16,0.00
3304,236,West,106,1,285.00,2025-03-16,0.05
3707,272,West,138,3,51.30,2025-03-16,0.05
3797,286,North,123,2,99.00,2025-03-16,0.10
2832,222,North,120,2,360.00,2025-03-17,0.00
3767,213,East,138,3,54.00,2025-03-17,0.00
1377,390,East,127,3,32.40,2025-03-18,0.10
1871,334,West,121,3,330.00,2025-03-18,0.00
3975,397,North,118,2,81.00,2025-03-18,0.10
1969,224,East,129,1,80.75,2025-03-19,0.05
3694,253,East,134,1,75.00,2025-03-19,0.00
3887,372,West,107,1,250.00,2025-03-19,0.00
3235,351,South,122,4,361.00,2025-03-20,0.05
3650,298,North,121,2,220.00,2025-03-20,0.00
3789,345,North,136,3,114.00,2025-03-20,0.05
3837,270,West,118,2,72.00,2025-03-21,0.20
1584,386,West,128,1,20.00,2025-03-22,0.00
1791,218,East,126,6,43.20,2025-03-22,0.10
1534,240,West,104,2,285.00,2025-03-23,0.05
3134,292,North,128,3,60.00,2025-03-23,0.00
1111,279,South,104,1,150.00,2025-03-24,0.00
1917,271,West,121,1,104.50,2025-03-24,0.05
2696,239,East,104,3,450.00,2025-03-24,0.00
1942,327,South,108,2,80.00,2025-03-25,0.20
2223,346,West,109,5,135.00,2025-03-25,0.10
3165,274,North,121,1,104.50,2025-03-25,0.05
1745,322,South,119,1,29.75,2025-03-26,0.15
3194,253,East,117,3,75.00,2025-03-26,0.00
1131,386,West,135,1,220.00,2025-03-27,0.00
1415,398,North,139,2,1040.00,2025-03-27,0.20
2057,351,South,137,4,54.00,2025-03-27,0.10
2869,279,North,110,3,540.00,2025-03-27,0.10
3373,214,South,118,3,128.25,2025-03-27,0.05
1261,394,South,121,1,93.50,2025-03-28,0.15
1388,376,East,115,2,17.00,2025-03-28,0.15
1575,289,East,121,2,220.00,2025-03-28,0.00
2806,319,North,121,1,93.50,2025-03-28,0.15
2858,374,South,140,8,684.00,2025-03-28,0.10
3185,311,North,113,2,1190.00,2025-03-28,0.15
3658,214,East,107,1,212.50,2025-03-28,0.15
1095,353,South,123,1,49.50,2025-03-29,0.10
1258,249,South,104,1,150.00,2025-03-29,0.00
1484,226,South,128,1,17.00,2025-03-29,0.15
1718,240,South,119,3,105.00,2025-03-29,0.00
1828,382,North,138,3,48.60,2025-03-29,0.10
1951,374,North,103,1,600.00,2025-03-29,0.00
2315,345,West,127,3,36.00,2025-03-29,0.00
2640,305,East,128,5,90.00,2025-03-29,0.10
3169,351,West,128,4,76.00,2025-03-29,0.05
3364,215,West,132,2,400.00,2025-03-29,0.20
3476,275,South,127,6,64.80,2025-03-29,0.10
3973,290,North,123,1,55.00,2025-03-29,0.00
2106,349,West,119,3,105.00,2025-03-30,0.00
3545,212,East,114,8,340.00,2025-03-30,0.15
3598,328,South,138,10,162.00,2025-03-30,0.10
1730,264,West,119,6,189.00,2025-03-31,0.10
1104,358,East,128,4,72.00,2025-04-01,0.10
2225,371,South,121,2,220.00,2025-04-01,0.00
3800,256,West,105,1,297.50,2025-04-01,0.15
3937,213,West,109,1,30.00,2025-04-01,0.00
1014,316,East,113,1,700.00,2025-04-02,0.00
1029,310,East,115,5,40.00,2025-04-02,0.20
2066,229,West,140,6,513.00,2025-04-02,0.10
2842,302,West,132,1,200.00,2025-04-02,0.20
3388,285,North,130,3,121.50,2025-04-02,0.10
3624,308,South,129,2,170.00,2025-04-02,0.00
1724,234,West,110,1,190.00,2025-04-03,0.05
2588,348,East,113,1,665.00,2025-04-03,0.05
3441,220,North,106,3,765.00,2025-04-03,0.15
3923,298,North,138,4,61.20,2025-04-03,0.15
1306,369,North,128,4,72.00,2025-04-04,0.10
1672,375,East,121,1,99.00,2025-04-04,0.10
2508,278,South,106,3,900.00,2025-04-04,0.00
2985,253,East,121,1,110.00,2025-04-04,0.00
3661,280,West,118,2,90.00,2025-04-04,0.00
3993,305,East,126,4,30.40,2025-04-04,0.05
1232,364,South,137,1,15.00,2025-04-05,0.00
1539,289,West,119,4,112.00,2025-04-05,0.20
1617,221,East,128,5,90.00,2025-04-05,0.10
3135,359,East,126,1,7.60,2025-04-05,0.05
3711,315,North,123,4,209.00,2025-04-05,0.05
3716,375,East,128,3,60.00,2025-04-05,0.00
1012,388,East,122,4,342.00,2025-04-06,0.10
1217,344,North,128,4,80.00,2025-04-06,0.00
1603,354,East,122,3,285.00,2025-04-06,0.00
1757,231,North,130,2,90.00,2025-04-06,0.00
2997,378,South,133,1,160.00,2025-04-06,0.00
3249,326,East,107,2,425.00,2025-04-06,0.15
3803,201,East,105,2,665.00,2025-04-06,0.05
2935,328,South,135,2,374.00,2025-04-07,0.15
3228,237,North,131,1,180.00,2025-04-07,0.00
3642,340,East,118,4,162.00,2025-04-07,0.10
1847,368,West,103,1,540.00,2025-04-08,0.10
1896,291,West,114,2,95.00,2025-04-08,0.05
2004,380,North,135,2,440.00,2025-04-08,0.00
2103,365,North,124,1,500.00,2025-04-08,0.00
2623,259,North,127,1,12.00,2025-04-08,0.00
1882,214,South,108,2,100.00,2025-04-09,0.00
3686,293,East,128,3,54.00,2025-04-09,0.10
1435,333,East,133,1,144.00,2025-04-10,0.10
2059,321,West,133,1,144.00,2025-04-11,0.10
2885,361,West,117,1,25.00,2025-04-11,0.00
3641,227,West,132,3,712.50,2025-04-11,0.05
2100,284,East,106,1,255.00,2025-04-12,0.15
2221,217,South,127,1,10.20,2025-04-12,0.15
3473,398,North,128,4,72.00,2025-04-12,0.10
3939,252,West,108,1,50.00,2025-04-12,0.00
1520,342,North,127,2,24.00,2025-04-13,0.00
1714,205,South,116,1,96.00,2025-04-13,0.20
1812,369,West,140,2,190.00,2025-04-13,0.00
2078,315,West,127,4,45.60,2025-04-13,0.05
2791,316,North,128,2,40.00,2025-04-13,0.00
3359,379,East,127,1,10.80,2025-04-13,0.10
1043,333,West,117,3,75.00,2025-04-14,0.00
1342,375,North,131,3,540.00,2025-04-14,0.00
1564,338,West,111,3,229.50,2025-04-14,0.15
1717,334,East,139,1,650.00,2025-04-14,0.00
2378,298,South,138,4,72.00,2025-04-14,0.00
3438,398,East,115,1,10.00,2025-04-14,0.00
3610,206,East,130,5,191.25,2025-04-14,0.15
1972,396,West,123,2,110.00,2025-04-15,0.00
2085,349,West,124,1,475.00,2025-04-15,0.05
2430,356,North,106,2,540.00,2025-04-15,0.10
3444,350,East,138,1,18.00,2025-04-15,0.00
2559,373,North,127,5,48.00,2025-04-16,0.20
1579,233,North,125,1,266.00,2025-04-17,0.05
2067,344,North,104,3,382.50,2025-04-17,0.15
2662,241,South,122,2,171.00,2025-04-17,0.10
1633,221,South,117,1,25.00,2025-04-18,0.00
2247,323,West,104,2,270.00,2025-04-18,0.10
1094,238,South,105,2,700.00,2025-04-19,0.00
1842,377,North,117,3,75.00,2025-04-19,0.00
2374,337,East,108,5,225.00,2025-04-19,0.10
3124,361,South,109,3,76.50,2025-04-19,0.15
3780,286,North,115,6,54.00,2025-04-19,0.10
1472,286,North,127,1,12.00,2025-04-20,0.00
1694,368,West,135,2,440.00,2025-04-20,0.00
1739,232,East,107,1,225.00,2025-04-20,0.10
1976,282,West,136,4,160.00,2025-04-20,0.00
2353,249,East,140,2,190.00,2025-04-20,0.00
2768,214,South,115,4,36.00,2025-04-20,0.10
2861,338,East,121,2,209.00,2025-04-20,0.05
3070,260,West,137,4,57.00,2025-04-20,0.05
1011,326,West,107,3,675.00,2025-04-21,0.10
2122,282,West,136,5,180.00,2025-04-21,0.10
2224,398,South,128,6,108.00,2025-04-21,0.10
3150,382,East,122,1,90.25,2025-04-21,0.05
3715,311,East,124,1,475.00,2025-04-21,0.05
3875,242,East,137,3,45.00,2025-04-21,0.00
1651,218,South,110,2,400.00,2025-04-22,0.00
1723,314,West,130,3,135.00,2025-04-22,0.00
2708,320,North,126,6,43.20,2025-04-22,0.10
2800,308,South,140,4,380.00,2025-04-22,0.00
2916,373,South,114,4,190.00,2025-04-22,0.05
1305,380,East,137,1,13.50,2025-04-23,0.10
2477,222,East,138,4,72.00,2025-04-23,0.00
3288,304,North,111,3,243.00,2025-04-23,0.10
3547,371,North,122,2,190.00,2025-04-23,0.00
1085,317,North,107,4,1000.00,2025-04-24,0.00
1921,292,South,104,1,150.00,2025-04-24,0.00
2158,211,West,121,2,209.00,2025-04-24,0.05
3828,390,South,127,5,51.00,2025-04-24,0.15
1915,201,South,109,3,90.00,2025-04-25,0.00
2317,376,North,123,2,110.00,2025-04-25,0.00
3051,352,South,115,2,20.00,2025-04-25,0.00
1188,328,East,136,2,80.00,2025-04-26,0.00
1731,391,East,125,2,560.00,2025-04-26,0.00
3166,381,North,137,2,30.00,2025-04-26,0.00
3574,241,East,134,1,67.50,2025-04-26,0.10
1122,315,West,128,10,180.00,2025-04-27,0.10
2178,276,East,135,2,374.00,2025-04-27,0.15
2356,310,East,121,1,110.00,2025-04-27,0.00
3092,366,North,128,5,90.00,2025-04-27,0.10
3483,327,North,140,2,180.50,2025-04-27,0.05
2301,352,East,110,1,190.00,2025-04-28,0.05
2567,300,South,102,2,1520.00,2025-04-28,0.05
2712,227,East,108,2,95.00,2025-04-28,0.05
3537,269,East,118,3,114.75,2025-04-28,0.15
1070,236,West,127,2,22.80,2025-04-29,0.05
2762,354,West,130,1,45.00,2025-04-29,0.00
2846,304,South,105,1,332.50,2025-04-29,0.05
1010,310,North,128,1,19.00,2025-04-30,0.05
1078,344,East,115,4,38.00,2025-04-30,0.05
1527,390,North,124,1,475.00,2025-04-30,0.05
1578,323,East,121,1,110.00,2025-04-30,0.00
1876,256,South,108,1,47.50,2025-04-30,0.05
2031,242,South,117,5,112.50,2025-04-30,0.10
1226,229,West,116,2,240.00,2025-05-01,0.00
1412,312,West,133,1,128.00,2025-05-01,0.20
1999,333,West,129,1,80.75,2025-05-01,0.05
3217,352,West,133,1,160.00,2025-05-01,0.00
3306,264,North,106,2,510.00,2025-05-01,0.15
3442,217,North,117,1,23.75,2025-05-01,0.05
2298,223,West,132,1,225.00,2025-05-02,0.10
2461,223,North,133,2,320.00,2025-05-02,0.00
1038,396,East,131,3,540.00,2025-05-03,0.00
2304,350,West,123,3,165.00,2025-05-03,0.00
3813,234,East,131,4,720.00,2025-05-03,0.00
2306,232,East,104,1,150.00,2025-05-04,0.00
2475,362,North,132,1,250.00,2025-05-04,0.00
2629,293,South,116,1,96.00,2025-05-04,0.20
1230,350,North,130,3,128.25,2025-05-05,0.05
1505,281,East,108,1,50.00,2025-05-05,0.00
2767,299,North,128,5,90.00,2025-05-05,0.10
2989,361,West,115,8,72.00,2025-05-05,0.10
1161,292,North,136,1,36.00,2025-05-06,0.10
1462,282,West,128,10,180.00,2025-05-06,0.10
1702,290,South,111,3,270.00,2025-05-06,0.00
1709,379,North,126,1,8.00,2025-05-06,0.00
2391,259,North,119,2,59.50,2025-05-06,0.15
3052,289,East,130,5,202.50,2025-05-06,0.10
3979,250,North,111,3,270.00,2025-05-06,0.00
1827,359,West,107,3,600.00,2025-05-07,0.20
2799,337,West,134,3,225.00,2025-05-07,0.00
3036,211,West,114,4,190.00,2025-05-07,0.05
3128,296,South,123,2,104.50,2025-05-07,0.05
3821,400,South,131,1,171.00,2025-05-07,0.05
1514,232,South,132,4,1000.00,2025-05-08,0.00
3001,258,North,110,1,170.00,2025-05-08,0.15
3302,377,West,123,1,55.00,2025-05-08,0.00
3846,215,South,119,3,105.00,2025-05-08,0.00
3911,301,South,116,1,96.00,2025-05-08,0.20
1596,302,West,130,3,128.25,2025-05-09,0.05
1251,261,North,115,2,20.00,2025-05-10,0.00
2165,317,West,113,2,1120.00,2025-05-10,0.20
2664,334,West,115,6,54.00,2025-05-10,0.10
3227,240,South,138,3,48.60,2025-05-10,0.10
1109,213,South,128,3,57.00,2025-05-11,0.05
1581,364,West,103,1,600.00,2025-05-11,0.00
3061,294,West,102,1,760.00,2025-05-11,0.05
3890,367,North,121,1,110.00,2025-05-11,0.00
2023,331,East,134,1,60.00,2025-05-12,0.20
3746,212,West,109,2,54.00,2025-05-12,0.10
1153,291,South,113,1,560.00,2025-05-13,0.20
2284,238,North,126,6,43.20,2025-05-13,0.10
2867,397,South,115,5,45.00,2025-05-13,0.10
3013,300,South,120,1,171.00,2025-05-13,0.05
1271,317,East,117,3,71.25,2025-05-14,0.05
1845,304,West,108,2,90.00,2025-05-15,0.10
2670,277,West,135,2,418.00,2025-05-15,0.05
2911,201,East,106,1,270.00,2025-05-15,0.10
3366,222,North,123,2,110.00,2025-05-15,0.00
3455,249,North,112,2,160.00,2025-05-15,0.00
3566,201,North,133,2,320.00,2025-05-15,0.00
3616,353,West,118,5,202.50,2025-05-15,0.10
2439,219,West,112,2,152.00,2025-05-16,0.05
2973,300,West,132,1,250.00,2025-05-16,0.00
3271,367,West,135,2,440.00,2025-05-16,0.00
2760,301,South,123,5,247.50,2025-05-17,0.10
1320,277,East,137,2,30.00,2025-05-18,0.00
1557,319,North,127,2,24.00,2025-05-18,0.00
1728,270,North,138,2,36.00,2025-05-18,0.00
2841,277,North,138,2,36.00,2025-05-18,0.00
3040,269,South,106,2,510.00,2025-05-18,0.15
3700,208,East,122,2,171.00,2025-05-18,0.10
2136,317,South,101,1,1020.00,2025-05-19,0.15
2271,328,South,133,2,272.00,2025-05-19,0.15
3486,376,North,119,2,59.50,2025-05-19,0.15
1613,268,North,113,2,1400.00,2025-05-20,0.00
2770,309,South,123,1,55.00,2025-05-20,0.00
3621,365,East,113,2,1330.00,2025-05-20,0.05
2207,319,East,103,1,600.00,2025-05-21,0.00
3543,263,North,108,5,225.00,2025-05-21,0.10
1007,349,South,103,3,1800.00,2025-05-22,0.00
1350,393,East,136,1,38.00,2025-05-22,0.05
3577,360,South,105,4,1400.00,2025-05-22,0.00
1141,321,North,137,2,28.50,2025-05-23,0.05
2109,223,West,109,1,24.00,2025-05-23,0.20
2135,374,West,103,1,540.00,2025-05-23,0.10
2289,206,South,123,5,247.50,2025-05-23,0.10
3393,251,North,113,1,700.00,2025-05-23,0.00
3787,358,South,138,10,153.00,2025-05-23,0.15
3871,342,West,112,3,228.00,2025-05-23,0.05
1347,220,North,108,1,45.00,2025-05-24,0.10
2294,238,West,117,1,25.00,2025-05-24,0.00
3645,232,West,126,1,7.20,2025-05-24,0.10
1234,371,West,134,3,202.50,2025-05-25,0.10
1363,351,West,127,1,10.80,2025-05-25,0.10
1594,345,South,117,3,75.00,2025-05-25,0.00
2429,311,West,104,1,120.00,2025-05-26,0.20
2436,360,South,138,3,54.00,2025-05-26,0.00
2971,280,North,138,4,68.40,2025-05-26,0.05
3647,230,North,106,1,255.00,2025-05-26,0.15
1808,390,East,128,4,76.00,2025-05-27,0.05
2180,265,West,115,2,18.00,2025-05-27,0.10
3384,385,South,128,2,32.00,2025-05-27,0.20
3546,330,South,136,3,108.00,2025-05-27,0.10
3968,243,South,102,2,1440.00,2025-05-27,0.10
1459,366,South,126,3,24.00,2025-05-28,0.00
3277,246,North,123,1,49.50,2025-05-28,0.10
3964,297,East,110,1,170.00,2025-05-28,0.15
1483,322,North,129,1,80.75,2025-05-29,0.05
3145,275,South,126,10,72.00,2025-05-29,0.10
3462,389,West,134,2,135.00,2025-05-29,0.10
1487,211,West,123,2,110.00,2025-05-30,0.00
1916,274,East,118,1,45.00,2025-05-30,0.00
2310,291,East,126,4,30.40,2025-05-30,0.05
1189,376,South,118,1,45.00,2025-05-31,0.00
1331,261,West,111,4,342.00,2025-05-31,0.05
1482,228,North,127,3,36.00,2025-05-31,0.00
1691,324,West,109,3,76.50,2025-05-31,0.15
2140,207,North,140,10,807.50,2025-05-31,0.15
3137,393,North,123,3,165.00,2025-05-31,0.00
3251,332,East,107,1,212.50,2025-05-31,0.15
3832,252,North,138,1,16.20,2025-05-31,0.10
1017,305,West,121,2,209.00,2025-06-01,0.05
1806,295,East,108,1,45.00,2025-06-01,0.10
2046,358,East,117,2,50.00,2025-06-01,0.00
3519,326,West,109,5,135.00,2025-06-01,0.10
3798,377,North,140,3,270.75,2025-06-01,0.05
1018,205,North,107,1,237.50,2025-06-02,0.05
3852,366,East,138,3,54.00,2025-06-02,0.00
1868,270,North,111,1,90.00,2025-06-03,0.00
1897,247,West,140,4,380.00,2025-06-03,0.00
2637,317,West,115,3,24.00,2025-06-03,0.20
1040,227,South,136,2,64.00,2025-06-04,0.20
1609,338,East,134,5,337.50,2025-06-04,0.10
2156,218,East,116,4,456.00,2025-06-05,0.05
2944,271,North,103,1,510.00,2025-06-05,0.15
3090,335,West,118,2,90.00,2025-06-05,0.00
3432,370,North,108,3,150.00,2025-06-05,0.00
1752,285,East,122,3,285.00,2025-06-06,0.00
2232,371,West,140,2,161.50,2025-06-06,0.15
1405,261,West,126,8,57.60,2025-06-07,0.10
3038,300,East,104,1,135.00,2025-06-07,0.10
1781,234,West,107,1,250.00,2025-06-08,0.00
1923,376,South,133,1,152.00,2025-06-08,0.05
2204,338,West,114,5,225.00,2025-06-08,0.10
2757,226,East,120,3,486.00,2025-06-08,0.10
1836,210,South,128,8,144.00,2025-06-09,0.10
2355,214,East,117,5,112.50,2025-06-09,0.10
2524,226,West,114,3,150.00,2025-06-09,0.00
2743,375,North,133,2,272.00,2025-06-09,0.15
3348,240,South,118,1,40.50,2025-06-09,0.10
3591,217,West,122,2,190.00,2025-06-09,0.00
3638,392,East,105,2,665.00,2025-06-09,0.05
2076,276,West,118,4,162.00,2025-06-10,0.10
3740,202,South,138,10,162.00,2025-06-10,0.10
3806,293,West,125,2,504.00,2025-06-10,0.10
2460,377,East,128,8,136.00,2025-06-11,0.15
1113,311,South,110,2,340.00,2025-06-12,0.15
1248,353,East,104,1,135.00,2025-06-12,0.10
3399,377,East,117,1,25.00,2025-06-12,0.00
3759,314,North,128,2,40.00,2025-06-12,0.00
1316,316,South,126,2,14.40,2025-06-13,0.10
1530,314,West,134,3,202.50,2025-06-13,0.10
1776,341,North,115,2,20.00,2025-06-13,0.00
2226,364,East,130,1,45.00,2025-06-13,0.00
3499,243,East,104,2,300.00,2025-06-13,0.00
2325,400,East,113,1,560.00,2025-06-15,0.20
1023,259,South,117,1,25.00,2025-06-16,0.00
1255,262,South,135,2,374.00,2025-06-16,0.15
2387,339,South,130,1,42.75,2025-06-16,0.05
2486,324,North,111,3,256.50,2025-06-16,0.05
2975,323,West,134,4,300.00,2025-06-16,0.00
3072,362,West,125,2,504.00,2025-06-16,0.10
3596,201,East,115,2,20.00,2025-06-16,0.00
1115,281,East,125,1,280.00,2025-06-17,0.00
1766,393,West,115,2,20.00,2025-06-18,0.00
2433,294,North,116,1,96.00,2025-06-18,0.20
3693,354,West,123,1,55.00,2025-06-18,0.00
1176,275,West,137,4,57.00,2025-06-19,0.05
1460,284,South,136,4,152.00,2025-06-19,0.05
2856,398,West,105,1,297.50,2025-06-19,0.15
3298,207,South,140,6,456.00,2025-06-19,0.20
3697,333,West,136,2,80.00,2025-06-19,0.00
3741,330,South,125,2,560.00,2025-06-19,0.00
1093,303,North,119,3,89.25,2025-06-20,0.15
1561,202,West,115,4,40.00,2025-06-20,0.00
1726,235,East,121,1,93.50,2025-06-20,0.15
2075,348,East,105,2,665.00,2025-06-21,0.05
2545,397,West,124,1,450.00,2025-06-21,0.10
3088,239,North,107,1,250.00,2025-06-21,0.00
3451,234,South,138,2,36.00,2025-06-22,0.00
3632,242,West,140,1,95.00,2025-06-22,0.00
2809,267,East,136,3,96.00,2025-06-23,0.20
2941,370,South,118,2,90.00,2025-06-23,0.00
3054,311,West,106,1,270.00,2025-06-23,0.10
1179,223,South,105,2,700.00,2025-06-24,0.00
1857,357,East,128,4,80.00,2025-06-24,0.00
2073,208,West,119,4,140.00,2025-06-24,0.00
2828,367,North,136,1,32.00,2025-06-24,0.20
3733,333,East,110,1,200.00,2025-06-24,0.00
3750,250,North,126,2,16.00,2025-06-24,0.00
3776,341,East,105,2,700.00,2025-06-24,0.00
1795,278,West,137,4,48.00,2025-06-25,0.20
3045,391,North,138,1,17.10,2025-06-25,0.05
1265,267,East,123,2,110.00,2025-06-26,0.00
2600,212,North,140,6,513.00,2025-06-26,0.10
3465,327,East,132,1,225.00,2025-06-26,0.10
1096,368,West,127,2,22.80,2025-06-27,0.05
1193,241,West,134,1,75.00,2025-06-27,0.00
1354,222,East,113,1,560.00,2025-06-27,0.20
2138,293,North,122,1,80.75,2025-06-27,0.15
3744,388,East,106,3,720.00,2025-06-27,0.20
3835,317,West,118,5,202.50,2025-06-27,0.10
1263,328,West,120,2,360.00,2025-06-28,0.00
2780,206,West,110,2,400.00,2025-06-28,0.00
1351,357,South,127,4,48.00,2025-06-29,0.00
1489,224,North,132,3,675.00,2025-06-29,0.10
3175,349,North,122,2,190.00,2025-06-29,0.00
3492,284,West,110,3,600.00,2025-06-29,0.00
1753,362,North,122,3,256.50,2025-06-30,0.10
2053,325,East,118,5,191.25,2025-06-30,0.15
2506,312,North,112,4,288.00,2025-06-30,0.10
3139,265,North,123,3,140.25,2025-06-30,0.15
3417,255,South,112,1,72.00,2025-06-30,0.10
3988,399,East,130,1,40.50,2025-06-30,0.10
1246,240,West,114,1,45.00,2025-07-01,0.10
2293,251,North,130,3,121.50,2025-07-01,0.10
2423,329,West,111,5,405.00,2025-07-01,0.10
2607,390,North,123,4,220.00,2025-07-01,0.00
3446,383,West,138,5,81.00,2025-07-01,0.10
3631,229,West,126,3,21.60,2025-07-01,0.10
